Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Rwanda,2020-02-14,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Guinea,2020-02-14,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Niger,2020-02-14,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Montenegro,2020-02-14,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Trinidad and Tobago,2020-02-14,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Kenya,2020-02-14,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Georgia,2020-02-14,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Belarus,2020-02-14,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Congo (Kinshasa),2020-02-14,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Kosovo,2020-02-14,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Bolivia,2020-02-14,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Bolivia,2020-02-15,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Georgia,2020-02-15,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Trinidad and Tobago,2020-02-15,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Kyrgyzstan,2020-02-15,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Kenya,2020-02-15,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Guinea,2020-02-15,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Niger,2020-02-15,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Congo (Kinshasa),2020-02-15,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Rwanda,2020-02-15,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Belarus,2020-02-15,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Montenegro,2020-02-15,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Kosovo,2020-02-15,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Rwanda,2020-02-16,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Guinea,2020-02-16,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Niger,2020-02-16,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Congo (Kinshasa),2020-02-16,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Kosovo,2020-02-16,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Belarus,2020-02-16,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Kenya,2020-02-16,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Trinidad and Tobago,2020-02-16,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Kyrgyzstan,2020-02-16,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Bolivia,2020-02-16,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Georgia,2020-02-16,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Montenegro,2020-02-16,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Kenya,2020-02-17,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Montenegro,2020-02-17,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Niger,2020-02-17,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Georgia,2020-02-17,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Congo (Kinshasa),2020-02-17,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Guinea,2020-02-17,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Kosovo,2020-02-17,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Kyrgyzstan,2020-02-17,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Rwanda,2020-02-17,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Trinidad and Tobago,2020-02-17,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Bolivia,2020-02-17,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Belarus,2020-02-17,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Kyrgyzstan,2020-02-18,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Kosovo,2020-02-18,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Bolivia,2020-02-18,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Guinea,2020-02-18,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Montenegro,2020-02-18,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Belarus,2020-02-18,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Trinidad and Tobago,2020-02-18,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Georgia,2020-02-18,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Congo (Kinshasa),2020-02-18,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Kenya,2020-02-18,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Rwanda,2020-02-18,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Niger,2020-02-18,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Congo (Kinshasa),2020-02-19,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Georgia,2020-02-19,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Guinea,2020-02-19,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Kosovo,2020-02-19,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Montenegro,2020-02-19,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Belarus,2020-02-19,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Rwanda,2020-02-19,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Bolivia,2020-02-19,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Niger,2020-02-19,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Trinidad and Tobago,2020-02-19,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Kenya,2020-02-19,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Kyrgyzstan,2020-02-19,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Bolivia,2020-02-20,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Kosovo,2020-02-20,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Rwanda,2020-02-20,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Montenegro,2020-02-20,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Belarus,2020-02-20,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Niger,2020-02-20,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Guinea,2020-02-20,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Georgia,2020-02-20,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Trinidad and Tobago,2020-02-20,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Kenya,2020-02-20,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Kyrgyzstan,2020-02-20,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Congo (Kinshasa),2020-02-20,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Guinea,2020-02-21,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Bolivia,2020-02-21,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Congo (Kinshasa),2020-02-21,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Kenya,2020-02-21,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Georgia,2020-02-21,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Niger,2020-02-21,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Kyrgyzstan,2020-02-21,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Montenegro,2020-02-21,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Belarus,2020-02-21,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Kosovo,2020-02-21,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Rwanda,2020-02-21,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Trinidad and Tobago,2020-02-21,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Niger,2020-02-22,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Montenegro,2020-02-22,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Kyrgyzstan,2020-02-22,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Belarus,2020-02-22,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Guinea,2020-02-22,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Kenya,2020-02-22,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Congo (Kinshasa),2020-02-22,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Rwanda,2020-02-22,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Bolivia,2020-02-22,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Georgia,2020-02-22,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Trinidad and Tobago,2020-02-22,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Kosovo,2020-02-22,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Congo (Kinshasa),2020-02-23,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Georgia,2020-02-23,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Bolivia,2020-02-23,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Guinea,2020-02-23,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Montenegro,2020-02-23,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Belarus,2020-02-23,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Trinidad and Tobago,2020-02-23,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Rwanda,2020-02-23,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Niger,2020-02-23,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Kyrgyzstan,2020-02-23,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Kenya,2020-02-23,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Kosovo,2020-02-23,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Montenegro,2020-02-24,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Kenya,2020-02-24,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Congo (Kinshasa),2020-02-24,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Rwanda,2020-02-24,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Trinidad and Tobago,2020-02-24,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Belarus,2020-02-24,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Kyrgyzstan,2020-02-24,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Georgia,2020-02-24,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Bolivia,2020-02-24,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Niger,2020-02-24,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Guinea,2020-02-24,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Kosovo,2020-02-24,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Kenya,2020-02-25,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Kyrgyzstan,2020-02-25,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Niger,2020-02-25,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Bolivia,2020-02-25,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Trinidad and Tobago,2020-02-25,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Kosovo,2020-02-25,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Belarus,2020-02-25,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Montenegro,2020-02-25,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Rwanda,2020-02-25,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Georgia,2020-02-25,0,0,0,0,0,0,0,0,0,43.3569,42.3154,,Georgia
Congo (Kinshasa),2020-02-25,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Guinea,2020-02-25,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Belarus,2020-02-26,0,0,0,0,0,0,0,0,0,27.9534,53.7098,,Belarus
Congo (Kinshasa),2020-02-26,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Trinidad and Tobago,2020-02-26,0,0,0,0,0,0,0,0,0,-61.2225,10.6918,,Trinidad and Tobago
Bolivia,2020-02-26,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
Kosovo,2020-02-26,0,0,0,0,0,0,0,0,0,20.902977,42.602636,,Kosovo
Niger,2020-02-26,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Kyrgyzstan,2020-02-26,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Montenegro,2020-02-26,0,0,0,0,0,0,0,0,0,19.3,42.5,,Montenegro
Kenya,2020-02-26,0,0,0,0,0,0,0,0,0,37.9062,-0.0236,,Kenya
Georgia,2020-02-26,1,1,1,1,1,1,1,1,1,43.3569,42.3154,,Georgia
Guinea,2020-02-26,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Rwanda,2020-02-26,0,0,0,0,0,0,0,0,0,29.8739,-1.9403,,Rwanda
Guinea,2020-02-27,0,0,0,0,0,0,0,0,0,-9.6966,9.9456,,Guinea
Niger,2020-02-27,0,0,0,0,0,0,0,0,0,8.0817,17.6078,,Niger
Kyrgyzstan,2020-02-27,0,0,0,0,0,0,0,0,0,74.7661,41.2044,,Kyrgyzstan
Congo (Kinshasa),2020-02-27,0,0,0,0,0,0,0,0,0,21.7587,-4.0383,,Congo (Kinshasa)
Bolivia,2020-02-27,0,0,0,0,0,0,0,0,0,-63.5887,-16.2902,,Bolivia
