Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Australia,2020-02-05,4,4,4,4,4,4,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Pakistan,2020-02-05,0,0,0,0,0,0,0,0,0,69.3451,30.3753,,Pakistan
Kazakhstan,2020-02-05,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Mauritius,2020-02-05,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Canada,2020-02-05,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Philippines,2020-02-05,1,1,1,2,2,2,0,0,0,122.0,13.0,,Philippines
Mexico,2020-02-05,0,0,0,0,0,0,0,0,0,-102.5528,23.6345,,Mexico
"Korea, South",2020-02-05,19,19,19,19,19,19,3,3,3,128.0,36.0,,"Korea, South"
Lithuania,2020-02-05,0,0,0,0,0,0,0,0,0,23.8813,55.1694,,Lithuania
Peru,2020-02-05,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
Ireland,2020-02-05,0,0,0,0,0,0,0,0,0,-7.6921,53.1424,,Ireland
Canada,2020-02-05,0,0,0,2,2,2,1,1,1,-123.1207,49.2827,British Columbia,Canada - British Columbia
Luxembourg,2020-02-05,0,0,0,0,0,0,0,0,0,6.1296,49.8153,,Luxembourg
New Zealand,2020-02-05,0,0,0,0,0,0,0,0,0,174.886,-40.9006,,New Zealand
Brunei,2020-02-05,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Brazil,2020-02-05,0,0,0,0,0,0,0,0,0,-51.9253,-14.235,,Brazil
Kuwait,2020-02-05,0,0,0,0,0,0,0,0,0,47.75,29.5,,Kuwait
Moldova,2020-02-05,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Italy,2020-02-05,2,2,2,2,2,2,0,0,0,12.0,43.0,,Italy
Panama,2020-02-05,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Israel,2020-02-05,0,0,0,0,0,0,0,0,0,35.0,31.0,,Israel
Netherlands,2020-02-05,0,0,0,0,0,0,0,0,0,5.2913,52.1326,,Netherlands
Lebanon,2020-02-05,0,0,0,0,0,0,0,0,0,35.8623,33.8547,,Lebanon
Morocco,2020-02-05,0,0,0,0,0,0,0,0,0,-7.0926,31.7917,,Morocco
Latvia,2020-02-05,0,0,0,0,0,0,0,0,0,24.6032,56.8796,,Latvia
Vietnam,2020-02-05,7,7,7,8,8,8,0,0,0,108.0,16.0,,Vietnam
Oman,2020-02-05,0,0,0,0,0,0,0,0,0,57.0,21.0,,Oman
Bahrain,2020-02-05,0,0,0,0,0,0,0,0,0,50.55,26.0275,,Bahrain
North Macedonia,2020-02-05,0,0,0,0,0,0,0,0,0,21.7453,41.6086,,North Macedonia
Belgium,2020-02-05,1,1,1,1,1,1,0,0,0,4.0,50.8333,,Belgium
Bulgaria,2020-02-05,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Bosnia and Herzegovina,2020-02-05,0,0,0,0,0,0,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
Japan,2020-02-05,21,21,21,22,22,22,0,0,0,138.0,36.0,,Japan
Canada,2020-02-05,0,0,0,0,0,0,0,0,0,-116.5765,53.9333,Alberta,Canada - Alberta
Norway,2020-02-05,0,0,0,0,0,0,0,0,0,8.4689,60.472,,Norway
Jordan,2020-02-05,0,0,0,0,0,0,0,0,0,36.51,31.24,,Jordan
Malaysia,2020-02-05,12,12,12,12,12,12,2,2,2,112.5,2.5,,Malaysia
Burkina Faso,2020-02-05,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Malta,2020-02-05,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Azerbaijan,2020-02-05,0,0,0,0,0,0,0,0,0,47.5769,40.1431,,Azerbaijan
Belgium,2020-02-06,1,1,1,1,1,1,0,0,0,4.0,50.8333,,Belgium
Taiwan*,2020-02-06,15,15,15,16,16,16,5,5,5,121.0,23.7,,Taiwan*
Kuwait,2020-02-06,0,0,0,0,0,0,0,0,0,47.75,29.5,,Kuwait
Chile,2020-02-06,0,0,0,0,0,0,0,0,0,-71.543,-35.6751,,Chile
Slovakia,2020-02-06,0,0,0,0,0,0,0,0,0,19.699,48.669,,Slovakia
Brazil,2020-02-06,0,0,0,0,0,0,0,0,0,-51.9253,-14.235,,Brazil
Ghana,2020-02-06,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Hungary,2020-02-06,0,0,0,0,0,0,0,0,0,19.5033,47.1625,,Hungary
France,2020-02-06,6,6,6,6,6,6,0,0,0,2.2137,46.2276,,France
Switzerland,2020-02-06,0,0,0,0,0,0,0,0,0,8.2275,46.8182,,Switzerland
Canada,2020-02-06,0,0,0,0,0,0,0,0,0,-116.5765,53.9333,Alberta,Canada - Alberta
Germany,2020-02-06,12,12,12,12,12,12,0,0,0,9.0,51.0,,Germany
San Marino,2020-02-06,0,0,0,0,0,0,0,0,0,12.4578,43.9424,,San Marino
Estonia,2020-02-06,0,0,0,0,0,0,0,0,0,25.0136,58.5953,,Estonia
Singapore,2020-02-06,28,28,28,28,28,28,0,0,0,103.8333,1.2833,,Singapore
Colombia,2020-02-06,0,0,0,0,0,0,0,0,0,-74.2973,4.5709,,Colombia
Bahrain,2020-02-06,0,0,0,0,0,0,0,0,0,50.55,26.0275,,Bahrain
Tunisia,2020-02-06,0,0,0,0,0,0,0,0,0,9.0,34.0,,Tunisia
Canada,2020-02-06,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Thailand,2020-02-06,20,20,20,25,25,25,0,0,0,101.0,15.0,,Thailand
Latvia,2020-02-06,0,0,0,0,0,0,0,0,0,24.6032,56.8796,,Latvia
Italy,2020-02-06,2,2,2,2,2,2,0,0,0,12.0,43.0,,Italy
Norway,2020-02-06,0,0,0,0,0,0,0,0,0,8.4689,60.472,,Norway
Australia,2020-02-06,0,0,0,0,0,0,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Iceland,2020-02-06,0,0,0,0,0,0,0,0,0,-19.0208,64.9631,,Iceland
Netherlands,2020-02-06,0,0,0,0,0,0,0,0,0,5.2913,52.1326,,Netherlands
Jordan,2020-02-06,0,0,0,0,0,0,0,0,0,36.51,31.24,,Jordan
Australia,2020-02-06,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Australia,2020-02-06,2,2,2,2,2,2,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Canada,2020-02-06,0,0,0,3,3,3,0,0,0,-85.3232,51.2538,Ontario,Canada - Ontario
Afghanistan,2020-02-06,0,0,0,0,0,0,0,0,0,65.0,33.0,,Afghanistan
Canada,2020-02-06,0,0,0,2,2,2,0,0,0,-123.1207,49.2827,British Columbia,Canada - British Columbia
Venezuela,2020-02-06,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
Spain,2020-02-06,1,1,1,1,1,1,0,0,0,-4.0,40.0,,Spain
Australia,2020-02-06,4,4,4,4,4,4,1,1,1,153.4,-28.0167,Queensland,Australia - Queensland
France,2020-02-06,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
South Africa,2020-02-06,0,0,0,0,0,0,0,0,0,22.9375,-30.5595,,South Africa
Canada,2020-02-06,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Senegal,2020-02-06,0,0,0,0,0,0,0,0,0,-14.4524,14.4974,,Senegal
Japan,2020-02-06,21,21,21,22,22,22,0,0,0,138.0,36.0,,Japan
France,2020-02-06,0,0,0,0,0,0,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
Oman,2020-02-06,0,0,0,0,0,0,0,0,0,57.0,21.0,,Oman
Canada,2020-02-06,0,0,0,0,0,0,0,0,0,-73.5491,52.9399,Quebec,Canada - Quebec
Bosnia and Herzegovina,2020-02-06,0,0,0,0,0,0,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
Greece,2020-02-06,0,0,0,0,0,0,0,0,0,21.8243,39.0742,,Greece
Kazakhstan,2020-02-06,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Slovenia,2020-02-06,0,0,0,0,0,0,0,0,0,14.9955,46.1512,,Slovenia
Serbia,2020-02-06,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
Sri Lanka,2020-02-06,1,1,1,1,1,1,0,0,0,81.0,7.0,,Sri Lanka
Saudi Arabia,2020-02-06,0,0,0,0,0,0,0,0,0,45.0,24.0,,Saudi Arabia
New Zealand,2020-02-06,0,0,0,0,0,0,0,0,0,174.886,-40.9006,,New Zealand
Australia,2020-02-06,2,2,2,4,4,4,0,0,0,151.2093,-33.8688,New South Wales,Australia - New South Wales
North Macedonia,2020-02-06,0,0,0,0,0,0,0,0,0,21.7453,41.6086,,North Macedonia
France,2020-02-06,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Sweden,2020-02-06,1,1,1,1,1,1,0,0,0,16.0,63.0,,Sweden
Vietnam,2020-02-06,9,9,9,10,10,10,2,2,2,108.0,16.0,,Vietnam
France,2020-02-06,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Australia,2020-02-06,4,4,4,4,4,4,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Canada,2020-02-06,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Pakistan,2020-02-06,0,0,0,0,0,0,0,0,0,69.3451,30.3753,,Pakistan
Russia,2020-02-06,2,2,2,2,2,2,0,0,0,90.0,60.0,,Russia
"Korea, South",2020-02-06,23,23,23,23,23,23,4,4,4,128.0,36.0,,"Korea, South"
Finland,2020-02-06,1,1,1,1,1,1,0,0,0,26.0,64.0,,Finland
Malaysia,2020-02-06,12,12,12,12,12,12,0,0,0,112.5,2.5,,Malaysia
Egypt,2020-02-06,0,0,0,0,0,0,0,0,0,30.0,26.0,,Egypt
Luxembourg,2020-02-06,0,0,0,0,0,0,0,0,0,6.1296,49.8153,,Luxembourg
India,2020-02-06,3,3,3,3,3,3,0,0,0,78.0,21.0,,India
Ukraine,2020-02-06,0,0,0,0,0,0,0,0,0,31.1656,48.3794,,Ukraine
Uzbekistan,2020-02-06,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Lebanon,2020-02-06,0,0,0,0,0,0,0,0,0,35.8623,33.8547,,Lebanon
Cuba,2020-02-06,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
United Arab Emirates,2020-02-06,5,5,5,5,5,5,0,0,0,54.0,24.0,,United Arab Emirates
United Kingdom,2020-02-06,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Costa Rica,2020-02-06,0,0,0,0,0,0,0,0,0,-83.7534,9.7489,,Costa Rica
Canada,2020-02-06,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Uruguay,2020-02-06,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Bulgaria,2020-02-06,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Denmark,2020-02-06,0,0,0,0,0,0,0,0,0,9.5018,56.2639,,Denmark
Brunei,2020-02-06,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Iran,2020-02-06,0,0,0,0,0,0,0,0,0,53.0,32.0,,Iran
Qatar,2020-02-06,0,0,0,0,0,0,0,0,0,51.1839,25.3548,,Qatar
Ireland,2020-02-06,0,0,0,0,0,0,0,0,0,-7.6921,53.1424,,Ireland
Lithuania,2020-02-06,0,0,0,0,0,0,0,0,0,23.8813,55.1694,,Lithuania
Burkina Faso,2020-02-06,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Indonesia,2020-02-06,0,0,0,0,0,0,0,0,0,113.9213,-0.7893,,Indonesia
Peru,2020-02-06,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
Cyprus,2020-02-06,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Argentina,2020-02-06,0,0,0,0,0,0,0,0,0,-63.6167,-38.4161,,Argentina
Andorra,2020-02-06,0,0,0,0,0,0,0,0,0,1.5218,42.5063,,Andorra
United Kingdom,2020-02-06,2,2,2,2,2,2,0,0,0,-3.4360000000000004,55.3781,,United Kingdom
Denmark,2020-02-06,0,0,0,0,0,0,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Portugal,2020-02-06,0,0,0,0,0,0,0,0,0,-8.2245,39.3999,,Portugal
Moldova,2020-02-06,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Mexico,2020-02-06,0,0,0,0,0,0,0,0,0,-102.5528,23.6345,,Mexico
Algeria,2020-02-06,0,0,0,0,0,0,0,0,0,1.6596,28.0339,,Algeria
Iraq,2020-02-06,0,0,0,0,0,0,0,0,0,44.0,33.0,,Iraq
Albania,2020-02-06,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Austria,2020-02-06,0,0,0,0,0,0,0,0,0,14.5501,47.5162,,Austria
Ecuador,2020-02-06,0,0,0,0,0,0,0,0,0,-78.1834,-1.8312,,Ecuador
US,2020-02-06,11,11,11,11,11,11,0,0,0,-95.7129,37.0902,,US
Morocco,2020-02-06,0,0,0,0,0,0,0,0,0,-7.0926,31.7917,,Morocco
Israel,2020-02-06,0,0,0,0,0,0,0,0,0,35.0,31.0,,Israel
Australia,2020-02-06,0,0,0,0,0,0,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
Armenia,2020-02-06,0,0,0,0,0,0,0,0,0,45.0382,40.0691,,Armenia
Azerbaijan,2020-02-06,0,0,0,0,0,0,0,0,0,47.5769,40.1431,,Azerbaijan
Croatia,2020-02-06,0,0,0,0,0,0,0,0,0,15.2,45.1,,Croatia
Czechia,2020-02-06,0,0,0,0,0,0,0,0,0,15.472999999999999,49.8175,,Czechia
Panama,2020-02-06,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Mauritius,2020-02-06,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Turkey,2020-02-06,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Philippines,2020-02-06,1,1,1,2,2,2,0,0,0,122.0,13.0,,Philippines
Malta,2020-02-06,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Cote d'Ivoire,2020-02-06,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Canada,2020-02-06,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Romania,2020-02-06,0,0,0,0,0,0,0,0,0,24.9668,45.9432,,Romania
Poland,2020-02-06,0,0,0,0,0,0,0,0,0,19.1451,51.9194,,Poland
Dominican Republic,2020-02-06,0,0,0,0,0,0,0,0,0,-70.1627,18.7357,,Dominican Republic
United Kingdom,2020-02-06,0,0,0,0,0,0,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
France,2020-02-07,0,0,0,0,0,0,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
Kazakhstan,2020-02-07,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Cote d'Ivoire,2020-02-07,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Andorra,2020-02-07,0,0,0,0,0,0,0,0,0,1.5218,42.5063,,Andorra
Canada,2020-02-07,0,0,0,0,0,0,0,0,0,-73.5491,52.9399,Quebec,Canada - Quebec
Bosnia and Herzegovina,2020-02-07,0,0,0,0,0,0,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
Mauritius,2020-02-07,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Colombia,2020-02-07,0,0,0,0,0,0,0,0,0,-74.2973,4.5709,,Colombia
North Macedonia,2020-02-07,0,0,0,0,0,0,0,0,0,21.7453,41.6086,,North Macedonia
Cyprus,2020-02-07,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
US,2020-02-07,11,11,11,11,11,11,0,0,0,-95.7129,37.0902,,US
Croatia,2020-02-07,0,0,0,0,0,0,0,0,0,15.2,45.1,,Croatia
Canada,2020-02-07,0,0,0,3,3,3,0,0,0,-85.3232,51.2538,Ontario,Canada - Ontario
Singapore,2020-02-07,30,30,30,30,30,30,2,2,2,103.8333,1.2833,,Singapore
Germany,2020-02-07,13,13,13,13,13,13,1,1,1,9.0,51.0,,Germany
Jordan,2020-02-07,0,0,0,0,0,0,0,0,0,36.51,31.24,,Jordan
Slovakia,2020-02-07,0,0,0,0,0,0,0,0,0,19.699,48.669,,Slovakia
France,2020-02-07,6,6,6,6,6,6,0,0,0,2.2137,46.2276,,France
Luxembourg,2020-02-07,0,0,0,0,0,0,0,0,0,6.1296,49.8153,,Luxembourg
Malta,2020-02-07,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Algeria,2020-02-07,0,0,0,0,0,0,0,0,0,1.6596,28.0339,,Algeria
Australia,2020-02-07,2,2,2,2,2,2,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Cuba,2020-02-07,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Uruguay,2020-02-07,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Bulgaria,2020-02-07,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Slovenia,2020-02-07,0,0,0,0,0,0,0,0,0,14.9955,46.1512,,Slovenia
United Kingdom,2020-02-07,3,3,3,3,3,3,1,1,1,-3.4360000000000004,55.3781,,United Kingdom
Burkina Faso,2020-02-07,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Canada,2020-02-07,0,0,0,0,0,0,0,0,0,-116.5765,53.9333,Alberta,Canada - Alberta
South Africa,2020-02-07,0,0,0,0,0,0,0,0,0,22.9375,-30.5595,,South Africa
"Korea, South",2020-02-07,23,23,23,24,24,24,1,1,1,128.0,36.0,,"Korea, South"
Vietnam,2020-02-07,9,9,9,10,10,10,0,0,0,108.0,16.0,,Vietnam
Switzerland,2020-02-07,0,0,0,0,0,0,0,0,0,8.2275,46.8182,,Switzerland
Lebanon,2020-02-07,0,0,0,0,0,0,0,0,0,35.8623,33.8547,,Lebanon
Ukraine,2020-02-07,0,0,0,0,0,0,0,0,0,31.1656,48.3794,,Ukraine
Chile,2020-02-07,0,0,0,0,0,0,0,0,0,-71.543,-35.6751,,Chile
Kuwait,2020-02-07,0,0,0,0,0,0,0,0,0,47.75,29.5,,Kuwait
Moldova,2020-02-07,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Uzbekistan,2020-02-07,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Taiwan*,2020-02-07,15,15,15,16,16,16,0,0,0,121.0,23.7,,Taiwan*
Estonia,2020-02-07,0,0,0,0,0,0,0,0,0,25.0136,58.5953,,Estonia
Dominican Republic,2020-02-07,0,0,0,0,0,0,0,0,0,-70.1627,18.7357,,Dominican Republic
Australia,2020-02-07,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Turkey,2020-02-07,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Brazil,2020-02-07,0,0,0,0,0,0,0,0,0,-51.9253,-14.235,,Brazil
Netherlands,2020-02-07,0,0,0,0,0,0,0,0,0,5.2913,52.1326,,Netherlands
Egypt,2020-02-07,0,0,0,0,0,0,0,0,0,30.0,26.0,,Egypt
Latvia,2020-02-07,0,0,0,0,0,0,0,0,0,24.6032,56.8796,,Latvia
Thailand,2020-02-07,20,20,20,25,25,25,0,0,0,101.0,15.0,,Thailand
Morocco,2020-02-07,0,0,0,0,0,0,0,0,0,-7.0926,31.7917,,Morocco
Tunisia,2020-02-07,0,0,0,0,0,0,0,0,0,9.0,34.0,,Tunisia
Ecuador,2020-02-07,0,0,0,0,0,0,0,0,0,-78.1834,-1.8312,,Ecuador
United Arab Emirates,2020-02-07,5,5,5,5,5,5,0,0,0,54.0,24.0,,United Arab Emirates
Costa Rica,2020-02-07,0,0,0,0,0,0,0,0,0,-83.7534,9.7489,,Costa Rica
Denmark,2020-02-07,0,0,0,0,0,0,0,0,0,9.5018,56.2639,,Denmark
Venezuela,2020-02-07,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
Australia,2020-02-07,5,5,5,5,5,5,1,1,1,153.4,-28.0167,Queensland,Australia - Queensland
United Kingdom,2020-02-07,0,0,0,0,0,0,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Spain,2020-02-07,1,1,1,1,1,1,0,0,0,-4.0,40.0,,Spain
Czechia,2020-02-07,0,0,0,0,0,0,0,0,0,15.472999999999999,49.8175,,Czechia
United Kingdom,2020-02-07,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Sri Lanka,2020-02-07,1,1,1,1,1,1,0,0,0,81.0,7.0,,Sri Lanka
Armenia,2020-02-07,0,0,0,0,0,0,0,0,0,45.0382,40.0691,,Armenia
Lithuania,2020-02-07,0,0,0,0,0,0,0,0,0,23.8813,55.1694,,Lithuania
France,2020-02-07,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
Canada,2020-02-07,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Mexico,2020-02-07,0,0,0,0,0,0,0,0,0,-102.5528,23.6345,,Mexico
Denmark,2020-02-07,0,0,0,0,0,0,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Sweden,2020-02-07,1,1,1,1,1,1,0,0,0,16.0,63.0,,Sweden
Afghanistan,2020-02-07,0,0,0,0,0,0,0,0,0,65.0,33.0,,Afghanistan
France,2020-02-07,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
New Zealand,2020-02-07,0,0,0,0,0,0,0,0,0,174.886,-40.9006,,New Zealand
Australia,2020-02-07,2,2,2,4,4,4,0,0,0,151.2093,-33.8688,New South Wales,Australia - New South Wales
Argentina,2020-02-07,0,0,0,0,0,0,0,0,0,-63.6167,-38.4161,,Argentina
Brunei,2020-02-07,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Finland,2020-02-07,1,1,1,1,1,1,0,0,0,26.0,64.0,,Finland
France,2020-02-07,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Norway,2020-02-07,0,0,0,0,0,0,0,0,0,8.4689,60.472,,Norway
Iraq,2020-02-07,0,0,0,0,0,0,0,0,0,44.0,33.0,,Iraq
Austria,2020-02-07,0,0,0,0,0,0,0,0,0,14.5501,47.5162,,Austria
Qatar,2020-02-07,0,0,0,0,0,0,0,0,0,51.1839,25.3548,,Qatar
Japan,2020-02-07,24,24,24,25,25,25,3,3,3,138.0,36.0,,Japan
Poland,2020-02-07,0,0,0,0,0,0,0,0,0,19.1451,51.9194,,Poland
Iran,2020-02-07,0,0,0,0,0,0,0,0,0,53.0,32.0,,Iran
Ireland,2020-02-07,0,0,0,0,0,0,0,0,0,-7.6921,53.1424,,Ireland
Indonesia,2020-02-07,0,0,0,0,0,0,0,0,0,113.9213,-0.7893,,Indonesia
Oman,2020-02-07,0,0,0,0,0,0,0,0,0,57.0,21.0,,Oman
Canada,2020-02-07,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Ghana,2020-02-07,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Russia,2020-02-07,2,2,2,2,2,2,0,0,0,90.0,60.0,,Russia
Senegal,2020-02-07,0,0,0,0,0,0,0,0,0,-14.4524,14.4974,,Senegal
Philippines,2020-02-07,2,2,2,3,3,3,1,1,1,122.0,13.0,,Philippines
Saudi Arabia,2020-02-07,0,0,0,0,0,0,0,0,0,45.0,24.0,,Saudi Arabia
Canada,2020-02-07,0,0,0,4,4,4,2,2,2,-123.1207,49.2827,British Columbia,Canada - British Columbia
Albania,2020-02-07,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Peru,2020-02-07,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
Canada,2020-02-07,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Serbia,2020-02-07,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
San Marino,2020-02-07,0,0,0,0,0,0,0,0,0,12.4578,43.9424,,San Marino
Italy,2020-02-07,3,3,3,3,3,3,1,1,1,12.0,43.0,,Italy
Greece,2020-02-07,0,0,0,0,0,0,0,0,0,21.8243,39.0742,,Greece
Iceland,2020-02-07,0,0,0,0,0,0,0,0,0,-19.0208,64.9631,,Iceland
Canada,2020-02-07,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Bahrain,2020-02-07,0,0,0,0,0,0,0,0,0,50.55,26.0275,,Bahrain
Hungary,2020-02-07,0,0,0,0,0,0,0,0,0,19.5033,47.1625,,Hungary
Panama,2020-02-07,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Australia,2020-02-07,0,0,0,0,0,0,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Portugal,2020-02-07,0,0,0,0,0,0,0,0,0,-8.2245,39.3999,,Portugal
Pakistan,2020-02-07,0,0,0,0,0,0,0,0,0,69.3451,30.3753,,Pakistan
Malaysia,2020-02-07,11,11,11,12,12,12,0,0,0,112.5,2.5,,Malaysia
Australia,2020-02-07,0,0,0,0,0,0,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
Romania,2020-02-07,0,0,0,0,0,0,0,0,0,24.9668,45.9432,,Romania
Canada,2020-02-07,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
India,2020-02-07,3,3,3,3,3,3,0,0,0,78.0,21.0,,India
Australia,2020-02-07,4,4,4,4,4,4,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Azerbaijan,2020-02-07,0,0,0,0,0,0,0,0,0,47.5769,40.1431,,Azerbaijan
Belgium,2020-02-07,1,1,1,1,1,1,0,0,0,4.0,50.8333,,Belgium
Israel,2020-02-07,0,0,0,0,0,0,0,0,0,35.0,31.0,,Israel
Czechia,2020-02-08,0,0,0,0,0,0,0,0,0,15.472999999999999,49.8175,,Czechia
Canada,2020-02-08,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Italy,2020-02-08,3,3,3,3,3,3,0,0,0,12.0,43.0,,Italy
Albania,2020-02-08,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Switzerland,2020-02-08,0,0,0,0,0,0,0,0,0,8.2275,46.8182,,Switzerland
Canada,2020-02-08,0,0,0,4,4,4,0,0,0,-123.1207,49.2827,British Columbia,Canada - British Columbia
Spain,2020-02-08,1,1,1,1,1,1,0,0,0,-4.0,40.0,,Spain
Canada,2020-02-08,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
